Customer_ID,Service_Name,Service_Type,Purchase_Date,Number_of_Classes_Purchased,Price_Per_Class,Total_Price,Price_After_Discount,Month
358,Stress Relief Meditation,1:1 coaching,7/23/2023,15,26.10287466,391.54312,391.54312,7
358,Wellness Coaching,personal training,6/2/2023,15,31.52169641,472.8254462,472.8254462,6
359,Core Strengthening,1:1 coaching,12/18/2022,5,42.56615359,212.8307679,212.8307679,12
359,Cardio Blast,personal training,7/10/2023,5,34.46896612,172.3448306,172.3448306,7
359,HIIT Workouts,1:1 coaching,11/10/2022,5,31.29881133,156.4940566,156.4940566,11
360,Pilates,personal training,2/9/2023,10,35.62301801,356.2301801,338.4186711,2
360,HIIT Workouts,1:1 coaching,6/5/2023,10,27.4870199,274.870199,261.1266891,6
360,Cardio Blast,1:1 coaching,3/3/2023,5,43.77056976,218.8528488,170.257667,3
360,Wellness Coaching,personal training,12/27/2022,15,42.83168977,642.4753466,610.3515793,12
361,Stress Relief Meditation,personal training,6/13/2023,15,37.54786615,563.2179922,563.2179922,6
361,Pilates,personal training,10/27/2022,5,46.53489276,232.6744638,232.6744638,10
361,Wellness Coaching,1:1 coaching,2/11/2023,10,37.9149402,379.149402,379.149402,2
361,Pilates,personal training,2/6/2023,15,44.00787614,660.1181421,603.869326,2
361,Core Strengthening,1:1 coaching,5/17/2023,15,33.5703483,503.5552246,453.6704518,5
361,Yoga Basics,personal training,2/1/2023,10,37.33442974,373.3442974,373.3442974,2
361,Pilates,1:1 coaching,11/26/2022,10,43.73733436,437.3733436,437.3733436,11
361,Pilates,personal training,10/18/2022,15,39.86217322,597.9325983,597.9325983,10
361,Mobility Drills,personal training,9/29/2022,15,36.987637,554.814555,554.814555,9
361,HIIT Workouts,personal training,5/24/2023,10,27.60860059,276.0860059,276.0860059,5
362,Core Strengthening,1:1 coaching,2/5/2023,10,42.95265463,429.5265463,429.5265463,2
362,Yoga Basics,1:1 coaching,6/12/2023,5,27.6705559,138.3527795,117.4003558,6
362,Cardio Blast,1:1 coaching,2/3/2023,10,38.02471025,380.2471025,331.4570246,2
362,Wellness Coaching,personal training,6/21/2023,15,40.70821095,610.6231642,610.6231642,6
362,Advanced Yoga,personal training,3/28/2023,5,35.06721706,175.3360853,175.3360853,3
362,Core Strengthening,1:1 coaching,8/31/2022,10,39.65341318,396.5341318,396.5341318,8
362,Mobility Drills,personal training,5/13/2023,5,34.25743459,171.287173,171.287173,5
362,Mobility Drills,1:1 coaching,8/27/2022,5,39.38568762,196.9284381,150.8710709,8
362,HIIT Workouts,personal training,6/17/2023,10,43.49745009,434.9745009,434.9745009,6
363,Mobility Drills,1:1 coaching,1/29/2023,15,35.18217327,527.7325991,527.7325991,1
363,Cardio Blast,personal training,1/17/2023,10,43.9229377,439.229377,399.3176112,1
363,Advanced Yoga,personal training,6/3/2023,5,30.66631778,153.3315889,134.0511326,6
363,HIIT Workouts,1:1 coaching,12/25/2022,15,46.20149998,693.0224998,693.0224998,12
363,Stress Relief Meditation,1:1 coaching,11/5/2022,15,25.72489823,385.8734734,322.7736823,11
363,Stress Relief Meditation,personal training,1/28/2023,15,40.45653993,606.8480989,606.8480989,1
363,Pilates,1:1 coaching,1/25/2023,5,40.4187916,202.093958,202.093958,1
363,Yoga Basics,personal training,2/27/2023,5,34.97963584,174.8981792,166.1500497,2
363,Wellness Coaching,personal training,6/28/2023,5,34.51412968,172.5706484,172.5706484,6
363,Strength Training,personal training,9/19/2022,10,39.10897144,391.0897144,338.2877306,9
364,Stress Relief Meditation,personal training,4/27/2023,10,39.64820357,396.4820357,396.4820357,4
364,Yoga Basics,1:1 coaching,12/17/2022,10,35.60472461,356.0472461,356.0472461,12
364,Core Strengthening,1:1 coaching,9/26/2022,15,31.94460283,479.1690425,436.1120207,9
364,Core Strengthening,personal training,5/1/2023,10,38.57765145,385.7765145,385.7765145,5
364,Cardio Blast,1:1 coaching,4/13/2023,15,31.45367964,471.8051946,471.8051946,4
365,Strength Training,personal training,1/13/2023,10,22.1142939,221.142939,221.142939,1
365,Strength Training,1:1 coaching,4/17/2023,15,38.9208286,583.8124289,583.8124289,4
365,Yoga Basics,personal training,7/9/2023,15,28.11068132,421.6602197,421.6602197,7
365,Mobility Drills,personal training,7/29/2023,15,40.00961565,600.1442347,529.3608212,7
365,Pilates,1:1 coaching,8/8/2023,15,32.8781652,493.172478,493.172478,8
365,Strength Training,personal training,8/27/2022,10,36.72446587,367.2446587,367.2446587,8
366,Stress Relief Meditation,1:1 coaching,6/29/2023,5,34.86489704,174.3244852,174.3244852,6
366,HIIT Workouts,1:1 coaching,5/13/2023,5,34.12241474,170.6120737,170.6120737,5
366,Cardio Blast,1:1 coaching,5/31/2023,15,44.3760078,665.640117,579.3971781,5
366,Core Strengthening,1:1 coaching,1/10/2023,5,48.95384178,244.7692089,244.7692089,1
367,Stress Relief Meditation,personal training,9/2/2022,15,40.32854221,604.9281331,574.6817264,9
367,Yoga Basics,1:1 coaching,12/12/2022,5,37.30060665,186.5030333,177.1778816,12
367,Yoga Basics,1:1 coaching,11/6/2022,5,22.9731482,114.865741,109.1224539,11
367,Yoga Basics,personal training,2/5/2023,5,32.10201494,160.5100747,152.484571,2
367,Advanced Yoga,1:1 coaching,5/22/2023,10,42.01684462,420.1684462,399.1600239,5
367,Pilates,1:1 coaching,8/23/2023,10,40.93130886,409.3130886,388.8474342,8
367,Advanced Yoga,1:1 coaching,7/4/2023,15,28.879974,433.1996101,411.5396296,7
367,Pilates,1:1 coaching,10/8/2022,5,37.01561212,185.0780606,175.8241576,10
367,Wellness Coaching,personal training,5/7/2023,5,49.2406398,246.203199,233.893039,5
367,Wellness Coaching,1:1 coaching,7/20/2023,10,44.33458984,443.3458984,376.1126514,7
367,Stress Relief Meditation,1:1 coaching,5/13/2023,15,25.97884055,389.6826083,370.1984779,5
367,Pilates,personal training,7/31/2023,5,34.77857119,173.892856,165.1982132,7
368,Stress Relief Meditation,1:1 coaching,8/21/2023,10,42.25266453,422.5266453,422.5266453,8
368,Mobility Drills,personal training,8/24/2022,10,36.40653432,364.0653432,280.2540417,8
368,Mobility Drills,personal training,10/21/2022,5,31.19900414,155.9950207,155.9950207,10
368,Pilates,1:1 coaching,1/10/2023,10,37.13641543,371.3641543,371.3641543,1
368,Core Strengthening,personal training,8/22/2023,15,41.29765715,619.4648573,619.4648573,8
368,HIIT Workouts,personal training,12/15/2022,10,35.29048872,352.9048872,352.9048872,12
368,Strength Training,1:1 coaching,6/22/2023,5,33.65945782,168.2972891,135.373781,6
368,Mobility Drills,1:1 coaching,6/18/2023,15,39.90119418,598.5179126,598.5179126,6
368,Wellness Coaching,personal training,4/23/2023,15,44.40418046,666.0627069,528.5965768,4
368,Advanced Yoga,personal training,7/18/2023,10,34.1185198,341.185198,341.185198,7
368,HIIT Workouts,1:1 coaching,2/18/2023,10,39.2813472,392.813472,392.813472,2
368,Stress Relief Meditation,personal training,5/8/2023,15,26.32821664,394.9232495,394.9232495,5
369,Mobility Drills,1:1 coaching,6/2/2023,10,39.20230651,392.0230651,392.0230651,6
369,Cardio Blast,1:1 coaching,1/28/2023,15,32.57003707,488.5505561,488.5505561,1
369,Core Strengthening,1:1 coaching,11/27/2022,15,38.46401051,576.9601576,467.4491423,11
369,Wellness Coaching,personal training,12/12/2022,10,42.74152993,427.4152993,427.4152993,12
369,Core Strengthening,personal training,5/18/2023,5,46.36266262,231.8133131,215.4440832,5
369,Strength Training,personal training,7/18/2023,5,33.8743836,169.371918,169.371918,7
369,Yoga Basics,personal training,10/5/2022,10,29.26870617,292.6870617,247.1557864,10
370,Core Strengthening,1:1 coaching,11/9/2022,5,47.13684166,235.6842083,223.8999979,11
370,Strength Training,1:1 coaching,8/14/2023,15,30.47981868,457.1972802,434.3374162,8
371,Advanced Yoga,personal training,1/28/2023,10,41.87806852,418.7806852,397.841651,1
371,Mobility Drills,personal training,11/13/2022,15,42.33565344,635.0348016,603.2830616,11
371,Cardio Blast,personal training,6/24/2023,5,43.35303249,216.7651624,205.9269043,6
371,Advanced Yoga,personal training,1/4/2023,10,33.36981221,333.6981221,317.013216,1
371,HIIT Workouts,personal training,12/5/2022,10,35.2458183,352.458183,334.8352739,12
371,Yoga Basics,personal training,10/19/2022,15,27.43999592,411.5999388,391.0199418,10
372,Yoga Basics,personal training,4/2/2023,10,22.6033814,226.033814,226.033814,4
372,Pilates,personal training,4/27/2023,5,46.89154928,234.4577464,234.4577464,4
372,Pilates,personal training,5/24/2023,15,43.42582126,651.3873189,566.7438937,5
372,Mobility Drills,personal training,10/15/2022,5,33.47652783,167.3826391,167.3826391,10
372,Stress Relief Meditation,personal training,6/30/2023,15,30.98518405,464.7777608,464.7777608,6
372,Stress Relief Meditation,personal training,9/30/2022,15,41.424642,621.36963,529.1097822,9
372,Advanced Yoga,personal training,3/29/2023,5,35.69133453,178.4566727,146.3828246,3
372,Advanced Yoga,1:1 coaching,3/25/2023,15,38.26600637,573.9900955,573.9900955,3
372,Strength Training,1:1 coaching,4/15/2023,10,24.86351498,248.6351498,248.6351498,4
372,HIIT Workouts,1:1 coaching,1/23/2023,15,34.83067466,522.4601198,462.5527579,1
372,Mobility Drills,personal training,12/7/2022,5,38.28936837,191.4468418,191.4468418,12
373,Stress Relief Meditation,personal training,4/29/2023,15,28.72710107,430.9065161,409.3611903,4
373,Yoga Basics,personal training,6/23/2023,15,40.22110669,603.3166004,573.1507703,6
373,Strength Training,personal training,2/12/2023,10,35.56401723,355.6401723,337.8581636,2
373,Pilates,personal training,6/28/2023,15,28.82040875,432.3061312,410.6908247,6
373,Mobility Drills,personal training,7/6/2023,15,34.00940623,510.1410935,446.1632507,7
373,Stress Relief Meditation,personal training,6/1/2023,10,30.43319166,304.3319166,289.1153208,6
373,HIIT Workouts,personal training,2/1/2023,5,34.73565674,173.6782837,164.9943695,2
373,HIIT Workouts,personal training,4/28/2023,5,35.39882348,176.9941174,168.1444115,4
373,Pilates,1:1 coaching,12/13/2022,15,43.77252037,656.5878055,623.7584152,12
374,Pilates,1:1 coaching,12/13/2022,10,43.3913058,433.913058,384.2940449,12
374,Wellness Coaching,personal training,7/3/2023,10,37.73047814,377.3047814,377.3047814,7
374,Strength Training,1:1 coaching,12/8/2022,5,24.36130634,121.8065317,121.8065317,12
374,Wellness Coaching,personal training,2/15/2023,10,49.94207611,499.4207611,499.4207611,2
374,Stress Relief Meditation,personal training,9/7/2022,10,39.50471814,395.0471814,395.0471814,9
374,Strength Training,1:1 coaching,2/28/2023,15,25.00946212,375.1419318,375.1419318,2
374,Stress Relief Meditation,personal training,6/1/2023,5,33.84129316,169.2064658,169.2064658,6
374,Core Strengthening,1:1 coaching,4/11/2023,10,42.22856226,422.2856226,422.2856226,4
374,Strength Training,1:1 coaching,4/3/2023,10,23.10099307,231.0099307,231.0099307,4
374,Yoga Basics,personal training,5/20/2023,10,39.51265029,395.1265029,395.1265029,5
374,Mobility Drills,personal training,5/31/2023,15,34.81688338,522.2532507,522.2532507,5
374,Mobility Drills,personal training,2/8/2023,5,27.49393145,137.4696573,137.4696573,2
374,Mobility Drills,1:1 coaching,12/6/2022,10,42.7647275,427.647275,427.647275,12
374,Pilates,personal training,1/14/2023,15,41.23700818,618.5551228,618.5551228,1
375,Mobility Drills,personal training,1/16/2023,5,39.1562545,195.7812725,164.3932574,1
376,Pilates,1:1 coaching,5/7/2023,10,32.4724605,324.724605,324.724605,5
376,Core Strengthening,1:1 coaching,8/13/2023,15,42.79355416,641.9033123,641.9033123,8
376,Advanced Yoga,personal training,9/4/2022,5,31.39239044,156.9619522,156.9619522,9
376,Yoga Basics,personal training,5/18/2023,5,23.53102652,117.6551326,117.6551326,5
376,Core Strengthening,1:1 coaching,9/17/2022,10,45.15215659,451.5215659,451.5215659,9
376,Mobility Drills,personal training,8/9/2023,5,30.80873675,154.0436837,119.6190722,8
376,Advanced Yoga,1:1 coaching,3/14/2023,15,41.2416244,618.624366,618.624366,3
376,Core Strengthening,1:1 coaching,9/28/2022,15,41.19654533,617.9481799,480.7323064,9
376,HIIT Workouts,personal training,2/28/2023,15,39.57223858,593.5835787,540.0988714,2
376,Wellness Coaching,personal training,12/23/2022,10,47.68651375,476.8651375,476.8651375,12
376,HIIT Workouts,personal training,8/2/2023,5,31.80855032,159.0427516,159.0427516,8
376,Yoga Basics,personal training,4/15/2023,5,33.8997732,169.498866,169.498866,4
376,Strength Training,1:1 coaching,8/14/2023,10,30.08666782,300.8666782,275.040585,8
377,Advanced Yoga,1:1 coaching,10/6/2022,5,29.29839577,146.4919788,128.4355053,10
377,Core Strengthening,personal training,1/16/2023,5,35.27534804,176.3767402,176.3767402,1
377,HIIT Workouts,1:1 coaching,12/23/2022,5,27.63078927,138.1539463,138.1539463,12
377,Stress Relief Meditation,personal training,3/6/2023,10,38.63025355,386.3025355,366.4093949,3
377,Pilates,1:1 coaching,11/4/2022,10,34.4424854,344.424854,344.424854,11
377,Core Strengthening,personal training,2/22/2023,15,46.95007741,704.2511611,581.3068938,2
377,Advanced Yoga,1:1 coaching,12/26/2022,5,37.77566173,188.8783087,188.8783087,12
377,Core Strengthening,1:1 coaching,3/1/2023,15,48.19506719,722.9260078,674.3001886,3
378,Strength Training,personal training,10/7/2022,10,24.68658889,246.8658889,221.2562978,10
378,Advanced Yoga,1:1 coaching,10/1/2022,10,35.90937044,359.0937044,341.1390192,10
378,Wellness Coaching,personal training,8/15/2023,5,33.42525076,167.1262538,141.4549026,8
379,Strength Training,1:1 coaching,11/15/2022,5,22.374424,111.87212,111.87212,11
379,Stress Relief Meditation,personal training,9/17/2022,5,34.50265125,172.5132562,172.5132562,9
379,Cardio Blast,personal training,9/10/2022,15,30.06335402,450.9503103,450.9503103,9
379,Pilates,1:1 coaching,8/5/2023,5,42.2091029,211.0455145,211.0455145,8
379,Core Strengthening,1:1 coaching,5/11/2023,10,40.85221121,408.5221121,408.5221121,5
380,Pilates,1:1 coaching,3/25/2023,10,47.72020986,477.2020986,477.2020986,3
380,Strength Training,1:1 coaching,2/6/2023,15,39.90542359,598.5813539,598.5813539,2
380,Pilates,1:1 coaching,3/23/2023,15,37.62883809,564.4325714,467.4108373,3
381,Stress Relief Meditation,1:1 coaching,4/13/2023,5,27.14260722,135.7130361,119.242846,4
381,Mobility Drills,1:1 coaching,12/11/2022,5,24.16628857,120.8314429,114.7898707,12
381,Core Strengthening,1:1 coaching,6/8/2023,10,32.5899115,325.899115,309.6041593,6
381,Yoga Basics,1:1 coaching,11/30/2022,5,22.12928249,110.6464125,105.1140918,11
381,Pilates,personal training,12/16/2022,10,36.70410253,367.0410253,348.688974,12
381,Stress Relief Meditation,1:1 coaching,1/15/2023,15,26.31731583,394.7597375,375.0217506,1
381,Strength Training,personal training,11/5/2022,10,22.26951583,222.6951583,206.4488441,11
381,HIIT Workouts,personal training,6/11/2023,5,31.95272098,159.7636049,151.7754247,6
381,Pilates,1:1 coaching,9/22/2022,15,28.81004607,432.1506911,410.5431565,9
382,Wellness Coaching,1:1 coaching,6/23/2023,10,36.48860659,364.8860659,364.8860659,6
382,Advanced Yoga,personal training,12/31/2022,15,26.60515574,399.0773361,306.3821984,12
382,Stress Relief Meditation,1:1 coaching,2/12/2023,15,32.55651984,488.3477976,488.3477976,2
382,Mobility Drills,1:1 coaching,6/17/2023,15,40.32302419,604.8453628,604.8453628,6
382,Wellness Coaching,1:1 coaching,5/9/2023,5,32.45547238,162.2773619,162.2773619,5
382,Mobility Drills,1:1 coaching,12/2/2022,5,29.7603438,148.801719,136.3690029,12
382,Pilates,personal training,6/11/2023,5,34.15983368,170.7991684,170.7991684,6
382,Stress Relief Meditation,1:1 coaching,10/15/2022,15,26.52488823,397.8733234,397.8733234,10
382,Core Strengthening,1:1 coaching,6/27/2023,15,37.91482365,568.7223547,568.7223547,6
382,Wellness Coaching,personal training,1/23/2023,15,42.30082036,634.5123053,509.4869061,1
382,Strength Training,personal training,3/23/2023,10,37.27151152,372.7151152,372.7151152,3
382,Cardio Blast,1:1 coaching,11/12/2022,5,34.01865373,170.0932687,170.0932687,11
382,Cardio Blast,personal training,12/24/2022,15,41.14448523,617.1672785,617.1672785,12
383,Strength Training,1:1 coaching,5/14/2023,10,34.29012144,342.9012144,342.9012144,5
383,HIIT Workouts,1:1 coaching,6/1/2023,5,36.92055577,184.6027789,184.6027789,6
383,Cardio Blast,1:1 coaching,3/8/2023,5,30.65582582,153.2791291,131.5117203,3
383,Mobility Drills,personal training,8/28/2022,10,24.49088823,244.9088823,244.9088823,8
383,Mobility Drills,personal training,2/1/2023,15,27.36382432,410.4573648,372.2803088,2
384,Wellness Coaching,personal training,6/15/2023,5,45.19846665,225.9923333,225.9923333,6
384,Yoga Basics,personal training,10/29/2022,15,27.92714829,418.9072243,356.5542016,10
384,Strength Training,1:1 coaching,6/28/2023,5,32.52776834,162.6388417,162.6388417,6
384,Advanced Yoga,1:1 coaching,12/21/2022,10,40.20147593,402.0147593,402.0147593,12
384,Cardio Blast,1:1 coaching,7/23/2023,15,26.70598165,400.5897248,322.7694697,7
385,HIIT Workouts,personal training,11/17/2022,5,44.5185517,222.5927585,194.1709012,11
385,Strength Training,1:1 coaching,7/27/2023,10,22.62565071,226.2565071,191.5655501,7
385,Core Strengthening,1:1 coaching,11/3/2022,5,40.84924748,204.2462374,204.2462374,11
385,Yoga Basics,1:1 coaching,6/6/2023,10,29.67812929,296.7812929,296.7812929,6
385,Wellness Coaching,personal training,1/10/2023,5,43.50700731,217.5350365,217.5350365,1
385,Yoga Basics,personal training,4/12/2023,15,29.21948007,438.292201,347.8620582,4
385,Stress Relief Meditation,1:1 coaching,1/11/2023,10,35.05636207,350.5636207,350.5636207,1
385,Strength Training,personal training,10/13/2022,10,37.99432215,379.9432215,307.8010241,10
385,Cardio Blast,personal training,4/21/2023,15,30.61722684,459.2584027,459.2584027,4
386,Wellness Coaching,1:1 coaching,4/2/2023,5,42.99104437,214.9552219,198.2994314,4
386,Advanced Yoga,personal training,2/23/2023,10,30.26959547,302.6959547,302.6959547,2
386,Wellness Coaching,1:1 coaching,3/16/2023,10,43.86343156,438.6343156,347.1495725,3
386,Stress Relief Meditation,1:1 coaching,4/8/2023,15,39.91993845,598.7990768,598.7990768,4
386,Yoga Basics,1:1 coaching,2/14/2023,5,23.49289139,117.464457,102.792147,2
386,Mobility Drills,1:1 coaching,6/6/2023,5,37.25764887,186.2882443,186.2882443,6
386,Stress Relief Meditation,personal training,4/7/2023,15,29.19051431,437.8577147,437.8577147,4
386,Wellness Coaching,1:1 coaching,2/18/2023,10,39.47761449,394.7761449,394.7761449,2
386,Core Strengthening,1:1 coaching,5/5/2023,5,47.44733117,237.2366558,237.2366558,5
386,Stress Relief Meditation,1:1 coaching,11/10/2022,15,31.89860031,478.4790046,478.4790046,11
386,Yoga Basics,1:1 coaching,10/12/2022,15,36.17362009,542.6043014,511.2575368,10
387,Core Strengthening,1:1 coaching,12/10/2022,10,48.30551809,483.0551809,483.0551809,12
387,Cardio Blast,personal training,1/9/2023,10,29.24537775,292.4537775,227.0916351,1
387,Core Strengthening,1:1 coaching,5/25/2023,15,48.80449228,732.0673843,732.0673843,5
389,Strength Training,personal training,12/5/2022,15,35.01701462,525.2552193,525.2552193,12
390,Core Strengthening,personal training,2/28/2023,10,32.99667615,329.9667615,329.9667615,2
390,HIIT Workouts,personal training,10/31/2022,10,32.49942082,324.9942082,324.9942082,10
390,Pilates,1:1 coaching,9/13/2022,5,43.00065409,215.0032705,215.0032705,9
390,Pilates,1:1 coaching,2/20/2023,15,38.9960733,584.9410995,449.8037758,2
390,Cardio Blast,1:1 coaching,7/23/2023,10,34.31491218,343.1491218,343.1491218,7
390,Strength Training,personal training,12/31/2022,15,26.37236303,395.5854455,395.5854455,12
390,Stress Relief Meditation,1:1 coaching,5/10/2023,15,42.35909663,635.3864494,635.3864494,5
390,Core Strengthening,1:1 coaching,6/13/2023,5,41.76881245,208.8440623,165.5389959,6
390,Advanced Yoga,personal training,7/12/2023,10,38.70613897,387.0613897,387.0613897,7
390,Advanced Yoga,1:1 coaching,4/1/2023,5,41.84106917,209.2053459,209.2053459,4
391,HIIT Workouts,1:1 coaching,5/10/2023,15,27.72933862,415.9400793,415.9400793,5
391,Mobility Drills,1:1 coaching,5/31/2023,10,36.17474595,361.7474595,361.7474595,5
391,Pilates,1:1 coaching,6/20/2023,5,42.76696391,213.8348196,198.9301799,6
391,Pilates,1:1 coaching,12/23/2022,5,43.49747345,217.4873673,217.4873673,12
391,Advanced Yoga,1:1 coaching,1/4/2023,15,26.41989896,396.2984844,396.2984844,1
391,Advanced Yoga,1:1 coaching,5/2/2023,10,32.84584517,328.4584517,296.3318576,5
391,Mobility Drills,personal training,1/19/2023,10,34.20812958,342.0812958,309.978583,1
391,Pilates,personal training,12/26/2022,5,41.53297049,207.6648524,207.6648524,12
391,Advanced Yoga,1:1 coaching,8/14/2023,5,23.6066061,118.0330305,118.0330305,8
392,Pilates,1:1 coaching,3/16/2023,10,42.20863864,422.0863864,422.0863864,3
392,Wellness Coaching,1:1 coaching,12/5/2022,15,39.59730055,593.9595083,593.9595083,12
392,Mobility Drills,1:1 coaching,5/1/2023,15,41.1724756,617.5871339,479.9323721,5
392,Pilates,1:1 coaching,6/23/2023,15,43.58143676,653.7215514,653.7215514,6
392,Advanced Yoga,1:1 coaching,4/13/2023,15,40.21291731,603.1937597,603.1937597,4
392,Wellness Coaching,personal training,2/14/2023,10,38.80256856,388.0256856,354.7539056,2
392,Advanced Yoga,personal training,10/11/2022,5,42.47622112,212.3811056,212.3811056,10
392,Core Strengthening,1:1 coaching,4/11/2023,5,34.88634693,174.4317347,174.4317347,4
392,Pilates,personal training,5/24/2023,15,29.31715294,439.7572941,414.0654967,5
393,Pilates,1:1 coaching,6/5/2023,5,29.54800595,147.7400298,147.7400298,6
393,HIIT Workouts,personal training,2/5/2023,15,28.11176309,421.6764464,421.6764464,2
393,Stress Relief Meditation,personal training,3/19/2023,10,32.40645549,324.0645549,324.0645549,3
394,Mobility Drills,1:1 coaching,5/18/2023,10,41.86246465,418.6246465,418.6246465,5
394,Mobility Drills,1:1 coaching,4/2/2023,5,33.13489755,165.6744877,165.6744877,4
394,Stress Relief Meditation,1:1 coaching,6/4/2023,10,28.52389171,285.2389171,285.2389171,6
394,Stress Relief Meditation,personal training,6/19/2023,5,27.51778845,137.5889423,137.5889423,6
395,Pilates,personal training,4/6/2023,5,38.98172619,194.9086309,176.3829773,4
395,Core Strengthening,personal training,11/8/2022,15,43.61185917,654.1778876,654.1778876,11
395,Wellness Coaching,personal training,5/29/2023,15,47.87907932,718.1861898,718.1861898,5
395,HIIT Workouts,personal training,12/23/2022,5,35.01712683,175.0856341,175.0856341,12
395,Yoga Basics,1:1 coaching,5/28/2023,5,38.03468702,190.1734351,190.1734351,5
396,Advanced Yoga,personal training,9/7/2022,15,30.41533816,456.2300724,456.2300724,9
396,Wellness Coaching,1:1 coaching,12/14/2022,5,41.89748828,209.4874414,209.4874414,12
396,Mobility Drills,personal training,11/30/2022,10,29.11121896,291.1121896,291.1121896,11
396,Pilates,personal training,6/5/2023,15,40.91269376,613.6904065,613.6904065,6
397,Stress Relief Meditation,1:1 coaching,11/11/2022,15,43.68993776,655.3490664,655.3490664,11
397,Strength Training,personal training,7/24/2023,10,21.63669619,216.3669619,216.3669619,7
397,Advanced Yoga,1:1 coaching,9/19/2022,10,31.25967501,312.5967501,312.5967501,9
397,Mobility Drills,personal training,5/12/2023,15,28.49021926,427.3532888,427.3532888,5
397,Yoga Basics,personal training,9/29/2022,15,24.67702684,370.1554027,370.1554027,9
397,Wellness Coaching,1:1 coaching,4/28/2023,15,30.36268896,455.4403344,455.4403344,4
397,Yoga Basics,personal training,1/17/2023,15,30.19379735,452.9069603,452.9069603,1
397,Cardio Blast,personal training,12/20/2022,10,27.68047933,276.8047933,223.9465317,12
397,Strength Training,1:1 coaching,2/21/2023,15,34.13415431,512.0123146,512.0123146,2
397,Yoga Basics,personal training,3/14/2023,15,38.98036503,584.7054755,523.3859771,3
397,Mobility Drills,personal training,5/5/2023,5,26.82203252,134.1101626,134.1101626,5
397,Yoga Basics,1:1 coaching,12/9/2022,15,25.77797172,386.6695758,386.6695758,12
397,Advanced Yoga,1:1 coaching,5/7/2023,10,25.91149891,259.1149891,259.1149891,5
398,Yoga Basics,1:1 coaching,4/16/2023,10,26.01826035,260.1826035,201.5728839,4
398,Strength Training,1:1 coaching,12/26/2022,10,39.04139816,390.4139816,390.4139816,12
398,Pilates,personal training,12/4/2022,10,40.32322591,403.2322591,345.5960055,12
398,Mobility Drills,1:1 coaching,5/11/2023,5,33.87735013,169.3867506,169.3867506,5
398,Cardio Blast,1:1 coaching,12/28/2022,15,30.82886134,462.4329201,462.4329201,12
398,Mobility Drills,1:1 coaching,2/21/2023,10,24.26593921,242.6593921,203.152232,2
398,HIIT Workouts,1:1 coaching,11/16/2022,5,41.04751165,205.2375583,205.2375583,11
398,Yoga Basics,personal training,9/11/2022,10,27.90407468,279.0407468,279.0407468,9
399,Strength Training,personal training,7/13/2023,5,37.30916854,186.5458427,186.5458427,7
399,Advanced Yoga,personal training,8/1/2023,5,30.32724275,151.6362138,151.6362138,8
399,Wellness Coaching,personal training,4/30/2023,10,31.94982813,319.4982813,293.4184849,4
399,Mobility Drills,1:1 coaching,6/28/2023,15,42.78067072,641.7100608,641.7100608,6
399,Yoga Basics,1:1 coaching,4/14/2023,15,36.55105216,548.2657825,548.2657825,4
399,Advanced Yoga,personal training,12/16/2022,15,37.47646663,562.1469994,562.1469994,12
399,Pilates,1:1 coaching,10/26/2022,15,31.77990833,476.698625,476.698625,10
399,Advanced Yoga,personal training,6/6/2023,5,36.46445115,182.3222557,182.3222557,6
399,Pilates,1:1 coaching,8/26/2022,15,40.73926789,611.0890183,611.0890183,8
399,Mobility Drills,personal training,12/3/2022,10,26.80730966,268.0730966,268.0730966,12
400,Advanced Yoga,1:1 coaching,8/26/2022,10,29.01004153,290.1004153,290.1004153,8
402,Mobility Drills,1:1 coaching,12/6/2022,5,36.23322363,181.1661182,164.4754249,12
402,Wellness Coaching,1:1 coaching,3/1/2023,5,43.43101725,217.1550862,206.2973319,3
402,HIIT Workouts,personal training,9/16/2022,10,42.03025668,420.3025668,399.2874385,9
402,Advanced Yoga,personal training,2/18/2023,5,25.22258131,126.1129066,119.8072612,2
402,Wellness Coaching,personal training,5/31/2023,15,33.57836408,503.6754612,478.4916881,5
402,Pilates,personal training,1/30/2023,10,47.7021882,477.021882,453.1707879,1
402,Stress Relief Meditation,personal training,5/25/2023,15,36.60831273,549.124691,521.6684564,5
402,Core Strengthening,personal training,9/10/2022,5,30.09796577,150.4898289,142.9653374,9
403,Yoga Basics,1:1 coaching,2/17/2023,10,37.15744829,371.5744829,333.1373939,2
403,Core Strengthening,personal training,5/9/2023,15,42.12779915,631.9169873,631.9169873,5
403,Mobility Drills,1:1 coaching,9/10/2022,15,28.44291377,426.6437066,426.6437066,9
403,Stress Relief Meditation,personal training,6/28/2023,5,30.16582556,150.8291278,150.8291278,6
403,Cardio Blast,personal training,2/19/2023,15,32.83833241,492.5749862,492.5749862,2
403,Stress Relief Meditation,1:1 coaching,3/7/2023,15,41.41649242,621.2473863,621.2473863,3
403,Strength Training,personal training,4/22/2023,10,22.19513433,221.9513433,221.9513433,4
403,Cardio Blast,1:1 coaching,12/22/2022,10,45.82788341,458.2788341,458.2788341,12
404,Strength Training,personal training,5/3/2023,15,29.87152399,448.0728599,336.2822754,5
404,Strength Training,personal training,6/24/2023,5,38.51241114,192.5620557,192.5620557,6
404,HIIT Workouts,1:1 coaching,12/21/2022,5,33.36634142,166.8317071,166.8317071,12
